Date,Rank,Song,Artist,Song_Key,Genre,Date_Index,State,New_Spell,Spell_Number,Days_On_Chart,Total_Appearances,Artist_Past_Appearances,Prev_Rank,Delta_R,Volatility_So_Far,Rank_Velocity,Is_New_Entry,Next_Date,Next_Rank,Observed_Next_State,Next_State,Top10_Tomorrow,Exit_Tomorrow
2026-03-20,27,Raanjhan,Sachet-Parampara,sachet-parampara || raanjhan,Hindi Film,5,26-50,False,1,6,6,5,23.0,4.0,1.624807680927192,2.0,False,2026-03-21,24.0,11-25,11-25,0,0
2026-03-20,28,Hooligan,BTS,bts || hooligan,International Pop/K-Pop,5,26-50,True,1,1,1,7,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,29,Darkhaast,Mithoon,mithoon || darkhaast,Hindi Film,5,26-50,False,1,6,6,5,25.0,4.0,3.3466401061363023,-0.6666666666666666,False,2026-03-21,39.0,26-50,26-50,0,0
2026-03-20,30,Naal Nachna,Shashwat Sachdev,shashwat sachdev || naal nachna,Hindi Film,5,26-50,False,1,6,6,158,33.0,-3.0,3.136877428271624,-1.6666666666666667,False,2026-03-21,29.0,26-50,26-50,0,0
2026-03-20,31,Agar Tum Saath Ho,Alka Yagnik,alka yagnik || agar tum saath ho,Hindi Film,5,26-50,False,1,6,6,5,28.0,3.0,2.0591260281974,1.3333333333333333,False,2026-03-21,31.0,26-50,26-50,0,0
2026-03-20,32,Jo Tum Mere Ho,Anuv Jain,anuv jain || jo tum mere ho,Hindi Indie,5,26-50,False,1,6,6,26,27.0,5.0,4.166533331199932,2.3333333333333335,False,2026-03-21,34.0,26-50,26-50,0,0
2026-03-20,33,Aaya Sher,Anirudh Ravichander,anirudh ravichander || aaya sher,South Indian Film,5,26-50,False,1,6,6,5,30.0,3.0,0.9797958971132713,1.3333333333333333,False,2026-03-21,36.0,26-50,26-50,0,0
2026-03-20,34,Lutt Le Gaya,Shashwat Sachdev,shashwat sachdev || lutt le gaya,Hindi Film,5,26-50,False,1,6,6,125,37.0,-3.0,1.8973665961010275,-2.3333333333333335,False,2026-03-21,27.0,26-50,26-50,0,0
2026-03-20,35,Tere Bina,A.R. Rahman,a.r. rahman || tere bina,Hindi Film,5,26-50,False,1,6,6,26,29.0,6.0,2.039607805437114,3.0,False,2026-03-21,32.0,26-50,26-50,0,0
2026-03-20,36,Jogi,thiarajxtt,thiarajxtt || jogi,Punjabi-Haryanvi Pop,5,26-50,False,1,3,3,2,38.0,-2.0,6.0,4.0,False,2026-03-21,42.0,26-50,26-50,0,0
2026-03-20,37,Haseen,Talwiinder,talwiinder || haseen,Punjabi-Haryanvi Pop,5,26-50,False,1,6,6,5,31.0,6.0,2.727636339397171,2.3333333333333335,False,2026-03-21,35.0,26-50,26-50,0,0
2026-03-20,38,Ishq Jalakar - Karvaan,Shashwat Sachdev,shashwat sachdev || ishq jalakar - karvaan,Hindi Film,5,26-50,False,1,6,6,74,41.0,-3.0,1.3564659966250538,-2.3333333333333335,False,2026-03-21,30.0,26-50,26-50,0,0
2026-03-20,39,KALYANI,ARJN,arjn || kalyani,Hindi Indie,5,26-50,False,1,6,6,5,36.0,3.0,4.2708313008125245,-1.6666666666666667,False,2026-03-21,40.0,26-50,26-50,0,0
2026-03-20,40,FYA,BTS,bts || fya,International Pop/K-Pop,5,26-50,True,1,1,1,6,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,41,Tum Ho Toh,Vishal Mishra,vishal mishra || tum ho toh,Hindi Film,5,26-50,False,1,6,6,5,34.0,7.0,3.059411708155671,4.333333333333333,False,2026-03-21,38.0,26-50,26-50,0,0
2026-03-20,42,Ye Tune Kya Kiya,Pritam,pritam || ye tune kya kiya,Hindi Film,5,26-50,False,1,6,6,5,39.0,3.0,1.32664991614216,3.0,False,2026-03-21,45.0,26-50,26-50,0,0
2026-03-20,43,Aliens,BTS,bts || aliens,International Pop/K-Pop,5,26-50,True,1,1,1,1,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,44,Barbaad,The Rish,the rish || barbaad,Hindi Indie,5,26-50,False,1,6,6,5,35.0,9.0,4.578209256903839,2.6666666666666665,False,2026-03-21,43.0,26-50,26-50,0,0
2026-03-20,45,Mutta Kalakki,G. V. Prakash,g. v. prakash || mutta kalakki,South Indian Film,5,26-50,False,1,2,2,1,42.0,3.0,0.0,3.0,False,2026-03-21,33.0,26-50,26-50,0,0
2026-03-20,46,Not Guilty,Dhanda Nyoliwala,dhanda nyoliwala || not guilty,Punjabi-Haryanvi Pop,5,26-50,False,1,6,6,5,32.0,14.0,5.741080037762929,4.666666666666667,False,2026-03-21,44.0,26-50,26-50,0,0
2026-03-20,47,2.0,BTS,bts || 2.0,International Pop/K-Pop,5,26-50,True,1,1,1,0,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,48,NORMAL,BTS,bts || normal,International Pop/K-Pop,5,26-50,True,1,1,1,9,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,49,Ehsaas,Faheem Abdullah,faheem abdullah || ehsaas,Hindi Indie,5,26-50,False,1,6,6,5,40.0,9.0,3.9293765408777,3.6666666666666665,False,2026-03-21,49.0,26-50,26-50,0,0
2026-03-20,50,Merry Go Round,BTS,bts || merry go round,International Pop/K-Pop,5,26-50,True,1,1,1,8,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-21,1,Bairan,Banjaare,banjaare || bairan,Hindi Indie,6,Top10,False,1,7,7,6,1.0,0.0,0.0,0.0,False,2026-03-22,1.0,Top10,Top10,1,0
2026-03-21,2,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,mitta ror || sheesha - aakhya mai aakh ghali jo bairan,Punjabi-Haryanvi Pop,6,Top10,False,1,7,7,7,2.0,0.0,0.0,0.0,False,2026-03-22,,,Exit,0,1
2026-03-21,3,Gehra Hua,Shashwat Sachdev,shashwat sachdev || gehra hua,Hindi Film,6,Top10,False,1,7,7,46,3.0,0.0,0.0,0.0,False,2026-03-22,3.0,Top10,Top10,1,0
2026-03-21,4,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,shashwat sachdev || dhurandhar the revenge - aari aari,Hindi Film,6,Top10,False,1,4,4,25,4.0,0.0,6.018490028422596,-5.666666666666667,False,2026-03-22,4.0,Top10,Top10,1,0
2026-03-21,5,Khat,Navjot Ahuja,navjot ahuja || khat,Hindi Indie,6,Top10,False,1,7,7,6,5.0,0.0,0.372677996249965,0.0,False,2026-03-22,5.0,Top10,Top10,1,0
2026-03-21,6,Dooron Dooron,Paresh Pahuja,paresh pahuja || dooron dooron,Hindi Indie,6,Top10,False,1,7,7,6,6.0,0.0,0.8975274678557507,0.6666666666666666,False,2026-03-22,6.0,Top10,Top10,1,0
2026-03-21,7,Sahiba,Aditya Rikhari,aditya rikhari || sahiba,Hindi Indie,6,Top10,False,1,7,7,6,8.0,-1.0,1.118033988749895,0.3333333333333333,False,2026-03-22,7.0,Top10,Top10,1,0
2026-03-21,8,Sitaare,Arijit Singh,arijit singh || sitaare,Hindi Film,6,Top10,False,1,7,7,25,7.0,1.0,0.816496580927726,0.3333333333333333,False,2026-03-22,8.0,Top10,Top10,1,0
2026-03-21,9,Samjhawan,Jawad Ahmad,jawad ahmad || samjhawan,Hindi Film,6,Top10,False,1,7,7,6,11.0,-2.0,1.2472191289246473,0.3333333333333333,False,2026-03-22,11.0,11-25,11-25,0,0
2026-03-21,10,Finding Her,Kushagra,kushagra || finding her,Hindi Indie,6,Top10,False,1,7,7,6,12.0,-2.0,1.2909944487358056,0.3333333333333333,False,2026-03-22,9.0,Top10,Top10,1,0
2026-03-21,11,Apna Bana Le,Sachin-Jigar,sachin-jigar || apna bana le,Hindi Film,6,11-25,False,1,7,7,6,13.0,-2.0,1.5275252316519468,0.3333333333333333,False,2026-03-22,10.0,Top10,Top10,1,0
2026-03-21,12,Shararat,Shashwat Sachdev,shashwat sachdev || shararat,Hindi Film,6,11-25,False,1,7,7,206,15.0,-3.0,2.140872096444188,-1.0,False,2026-03-22,13.0,11-25,11-25,0,0
2026-03-21,13,Dhurandhar - Title Track,Shashwat Sachdev,shashwat sachdev || dhurandhar - title track,Hindi Film,6,11-25,False,1,7,7,7,16.0,-3.0,1.5,-2.3333333333333335,False,2026-03-22,15.0,11-25,11-25,0,0
2026-03-21,14,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,anuv jain || arz kiya hai | coke studio bharat,Hindi Indie,6,11-25,False,1,7,7,6,14.0,0.0,0.9428090415820634,1.0,False,2026-03-22,14.0,11-25,11-25,0,0
2026-03-21,15,Pavazha Malli,Sai Abhyankkar,sai abhyankkar || pavazha malli,South Indian Film,6,11-25,False,1,7,7,8,18.0,-3.0,3.0230595245361753,-0.6666666666666666,False,2026-03-22,17.0,11-25,11-25,0,0
2026-03-21,16,For A Reason,Karan Aujla,karan aujla || for a reason,Punjabi-Haryanvi Pop,6,11-25,False,1,7,7,27,17.0,-1.0,2.4094720491334933,1.3333333333333333,False,2026-03-22,16.0,11-25,11-25,0,0
2026-03-21,17,Boyfriend,Karan Aujla,karan aujla || boyfriend,Punjabi-Haryanvi Pop,6,11-25,False,1,7,7,6,20.0,-3.0,2.6718699236468995,1.0,False,2026-03-22,21.0,11-25,11-25,0,0
2026-03-21,18,Bairi,Virat,virat || bairi,Punjabi-Haryanvi Pop,6,11-25,False,1,7,7,6,19.0,-1.0,2.4094720491334933,1.6666666666666667,False,2026-03-22,19.0,11-25,11-25,0,0
2026-03-21,19,Ishq,Faheem Abdullah,faheem abdullah || ishq,Hindi Indie,6,11-25,False,1,7,7,27,22.0,-3.0,3.2871804872193366,1.0,False,2026-03-22,22.0,11-25,11-25,0,0
2026-03-21,20,Saiyaara,Tanishk Bagchi,tanishk bagchi || saiyaara,Hindi Film,6,11-25,False,1,7,7,6,24.0,-4.0,2.211083193570267,0.3333333333333333,False,2026-03-22,20.0,11-25,11-25,0,0
2026-03-21,21,Ishqa Ve,Zeeshan Ali,zeeshan ali || ishqa ve,Hindi Indie,6,11-25,False,1,7,7,6,21.0,0.0,1.7950549357115013,-0.6666666666666666,False,2026-03-22,25.0,11-25,11-25,0,0
2026-03-21,22,SWIM,BTS,bts || swim,International Pop/K-Pop,6,11-25,False,1,2,2,11,10.0,12.0,0.0,12.0,False,2026-03-22,26.0,26-50,26-50,0,0
2026-03-21,23,Mann Mera,Gajendra Verma,gajendra verma || mann mera,Hindi Indie,6,11-25,False,1,7,7,6,23.0,0.0,1.2909944487358056,1.6666666666666667,False,2026-03-22,24.0,11-25,11-25,0,0
2026-03-21,24,Raanjhan,Sachet-Parampara,sachet-parampara || raanjhan,Hindi Film,6,11-25,False,1,7,7,6,27.0,-3.0,2.2110831935702664,0.6666666666666666,False,2026-03-22,23.0,11-25,11-25,0,0
2026-03-21,25,Deewaana Deewaana,A.R. Rahman,a.r. rahman || deewaana deewaana,Hindi Film,6,11-25,False,1,7,7,6,25.0,0.0,0.5773502691896257,0.3333333333333333,False,2026-03-22,28.0,26-50,26-50,0,0
2026-03-21,26,Tere Liye,Atif Aslam,atif aslam || tere liye,Hindi Film,6,26-50,False,1,7,7,6,26.0,0.0,2.3392781412697,0.0,False,2026-03-22,27.0,26-50,26-50,0,0
2026-03-21,27,Lutt Le Gaya,Shashwat Sachdev,shashwat sachdev || lutt le gaya,Hindi Film,6,26-50,False,1,7,7,126,34.0,-7.0,2.8284271247461903,-3.6666666666666665,False,2026-03-22,33.0,26-50,26-50,0,0
2026-03-21,28,Jaiye Sajana,Shashwat Sachdev,shashwat sachdev || jaiye sajana,Hindi Film,6,26-50,True,1,1,1,105,,,0.0,0.0,True,2026-03-22,12.0,11-25,11-25,0,0
2026-03-21,29,Naal Nachna,Shashwat Sachdev,shashwat sachdev || naal nachna,Hindi Film,6,26-50,False,1,7,7,159,30.0,-1.0,2.9107081994288304,-2.0,False,2026-03-22,32.0,26-50,26-50,0,0
2026-03-21,30,Ishq Jalakar - Karvaan,Shashwat Sachdev,shashwat sachdev || ishq jalakar - karvaan,Hindi Film,6,26-50,False,1,7,7,75,38.0,-8.0,2.753785273643051,-4.333333333333333,False,2026-03-22,30.0,26-50,26-50,0,0
2026-03-21,31,Agar Tum Saath Ho,Alka Yagnik,alka yagnik || agar tum saath ho,Hindi Film,6,26-50,False,1,7,7,6,31.0,0.0,1.8929694486000912,0.3333333333333333,False,2026-03-22,35.0,26-50,26-50,0,0
2026-03-21,32,Tere Bina,A.R. Rahman,a.r. rahman || tere bina,Hindi Film,6,26-50,False,1,7,7,27,35.0,-3.0,2.6874192494328497,1.6666666666666667,False,2026-03-22,37.0,26-50,26-50,0,0
2026-03-21,33,Mutta Kalakki,G. V. Prakash,g. v. prakash || mutta kalakki,South Indian Film,6,26-50,False,1,3,3,2,45.0,-12.0,7.5,-4.5,False,2026-03-22,39.0,26-50,26-50,0,0
2026-03-21,34,Jo Tum Mere Ho,Anuv Jain,anuv jain || jo tum mere ho,Hindi Indie,6,26-50,False,1,7,7,27,32.0,2.0,3.8042374035044424,0.6666666666666666,False,2026-03-22,34.0,26-50,26-50,0,0
2026-03-21,35,Haseen,Talwiinder,talwiinder || haseen,Punjabi-Haryanvi Pop,6,26-50,False,1,7,7,6,37.0,-2.0,2.8284271247461903,0.6666666666666666,False,2026-03-22,36.0,26-50,26-50,0,0
2026-03-21,36,Aaya Sher,Anirudh Ravichander,anirudh ravichander || aaya sher,South Indian Film,6,26-50,False,1,7,7,6,33.0,3.0,1.118033988749895,2.3333333333333335,False,2026-03-22,31.0,26-50,26-50,0,0
2026-03-21,37,Jaan Se Guzarte Hain,Shashwat Sachdev,shashwat sachdev || jaan se guzarte hain,Hindi Film,6,26-50,True,1,1,1,90,,,0.0,0.0,True,2026-03-22,18.0,11-25,11-25,0,0
2026-03-21,38,Tum Ho Toh,Vishal Mishra,vishal mishra || tum ho toh,Hindi Film,6,26-50,False,1,7,7,6,41.0,-3.0,3.39934634239519,2.3333333333333335,False,2026-03-22,29.0,26-50,26-50,0,0
2026-03-21,39,Darkhaast,Mithoon,mithoon || darkhaast,Hindi Film,6,26-50,False,1,7,7,6,29.0,10.0,5.112620550059322,4.666666666666667,False,2026-03-22,38.0,26-50,26-50,0,0
2026-03-21,40,KALYANI,ARJN,arjn || kalyani,Hindi Indie,6,26-50,False,1,7,7,6,39.0,1.0,3.901566636906542,0.3333333333333333,False,2026-03-22,42.0,26-50,26-50,0,0
2026-03-21,41,Body to Body,BTS,bts || body to body,International Pop/K-Pop,6,26-50,False,1,2,2,3,9.0,32.0,0.0,32.0,False,2026-03-22,44.0,26-50,26-50,0,0
2026-03-21,42,Jogi,thiarajxtt,thiarajxtt || jogi,Punjabi-Haryanvi Pop,6,26-50,False,1,4,4,3,36.0,6.0,4.988876515698588,4.666666666666667,False,2026-03-22,49.0,26-50,26-50,0,0
2026-03-21,43,Barbaad,The Rish,the rish || barbaad,Hindi Indie,6,26-50,False,1,7,7,6,44.0,-1.0,4.232808366400098,2.3333333333333335,False,2026-03-22,41.0,26-50,26-50,0,0
2026-03-21,44,Not Guilty,Dhanda Nyoliwala,dhanda nyoliwala || not guilty,Punjabi-Haryanvi Pop,6,26-50,False,1,7,7,6,46.0,-2.0,5.5377492419453835,3.3333333333333335,False,2026-03-22,43.0,26-50,26-50,0,0
2026-03-21,45,Ye Tune Kya Kiya,Pritam,pritam || ye tune kya kiya,Hindi Film,6,26-50,False,1,7,7,6,42.0,3.0,1.247219128924647,2.6666666666666665,False,2026-03-22,40.0,26-50,26-50,0,0
2026-03-21,46,Oorum Blood,Sai Abhyankkar,sai abhyankkar || oorum blood,South Indian Film,6,26-50,True,2,1,2,1,,,0.0,0.0,True,2026-03-22,,,Exit,0,1
2026-03-21,47,Mast Magan,Arijit Singh,arijit singh || mast magan,Hindi Film,6,26-50,True,2,1,5,10,,,0.0,1.5,True,2026-03-22,,,Exit,0,1
2026-03-21,48,Zaalima,Arijit Singh,arijit singh || zaalima,Hindi Film,6,26-50,True,2,1,6,45,,,0.0,4.5,True,2026-03-22,,,Exit,0,1
2026-03-21,49,Ehsaas,Faheem Abdullah,faheem abdullah || ehsaas,Hindi Indie,6,26-50,False,1,7,7,6,49.0,0.0,3.696845502136472,2.3333333333333335,False,2026-03-22,48.0,26-50,26-50,0,0
2026-03-21,50,Teri Deewani,Kailash Kher,kailash kher || teri deewani,Hindi Film,6,26-50,True,2,1,6,5,,,0.0,3.0,True,2026-03-22,46.0,26-50,26-50,0,0
2026-03-22,1,Bairan,Banjaare,banjaare || bairan,Hindi Indie,7,Top10,False,1,8,8,7,1.0,0.0,0.0,0.0,False,2026-03-23,1.0,Top10,Top10,1,0
2026-03-22,2,Sheesha,Mitta Ror,mitta ror || sheesha,Punjabi-Haryanvi Pop,7,Top10,True,1,1,1,0,,,0.0,0.0,True,2026-03-23,,,Exit,0,1
2026-03-22,3,Gehra Hua,Shashwat Sachdev,shashwat sachdev || gehra hua,Hindi Film,7,Top10,False,1,8,8,47,3.0,0.0,0.0,0.0,False,2026-03-23,4.0,Top10,Top10,1,0
2026-03-22,4,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,shashwat sachdev || dhurandhar the revenge - aari aari,Hindi Film,7,Top10,False,1,5,5,26,4.0,0.0,5.7608593109014565,-1.0,False,2026-03-23,3.0,Top10,Top10,1,0
2026-03-22,5,Khat,Navjot Ahuja,navjot ahuja || khat,Hindi Indie,7,Top10,False,1,8,8,7,5.0,0.0,0.34992710611188266,0.0,False,2026-03-23,6.0,Top10,Top10,1,0
2026-03-22,6,Dooron Dooron,Paresh Pahuja,paresh pahuja || dooron dooron,Hindi Indie,7,Top10,False,1,8,8,7,6.0,0.0,0.8329931278350429,0.6666666666666666,False,2026-03-23,7.0,Top10,Top10,1,0
2026-03-22,7,Sahiba,Aditya Rikhari,aditya rikhari || sahiba,Hindi Indie,7,Top10,False,1,8,8,7,7.0,0.0,1.049781318335648,-0.3333333333333333,False,2026-03-23,8.0,Top10,Top10,1,0
2026-03-22,8,Sitaare,Arijit Singh,arijit singh || sitaare,Hindi Film,7,Top10,False,1,8,8,26,8.0,0.0,0.7559289460184544,0.6666666666666666,False,2026-03-23,9.0,Top10,Top10,1,0
2026-03-22,9,Finding Her,Kushagra,kushagra || finding her,Hindi Indie,7,Top10,False,1,8,8,7,10.0,-1.0,1.2453996981544782,-0.3333333333333333,False,2026-03-23,11.0,11-25,11-25,0,0
2026-03-22,10,Apna Bana Le,Sachin-Jigar,sachin-jigar || apna bana le,Hindi Film,7,Top10,False,1,8,8,7,11.0,-1.0,1.4568627181693672,-0.3333333333333333,False,2026-03-23,13.0,11-25,11-25,0,0
2026-03-22,11,Samjhawan,Jawad Ahmad,jawad ahmad || samjhawan,Hindi Film,7,11-25,False,1,8,8,7,9.0,2.0,1.2936264483053452,0.6666666666666666,False,2026-03-23,12.0,11-25,11-25,0,0
2026-03-22,12,Jaiye Sajana,Shashwat Sachdev,shashwat sachdev || jaiye sajana,Hindi Film,7,11-25,False,1,2,2,106,28.0,-16.0,0.0,-16.0,False,2026-03-23,5.0,Top10,Top10,1,0
2026-03-22,13,Shararat,Shashwat Sachdev,shashwat sachdev || shararat,Hindi Film,7,11-25,False,1,8,8,207,12.0,1.0,1.9897697538834456,-1.0,False,2026-03-23,15.0,11-25,11-25,0,0
2026-03-22,14,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,anuv jain || arz kiya hai | coke studio bharat,Hindi Indie,7,11-25,False,1,8,8,7,14.0,0.0,0.880630571852711,0.6666666666666666,False,2026-03-23,16.0,11-25,11-25,0,0
2026-03-22,15,Dhurandhar - Title Track,Shashwat Sachdev,shashwat sachdev || dhurandhar - title track,Hindi Film,7,11-25,False,1,8,8,8,13.0,2.0,1.8516401995451028,-1.0,False,2026-03-23,14.0,11-25,11-25,0,0
2026-03-22,16,For A Reason,Karan Aujla,karan aujla || for a reason,Punjabi-Haryanvi Pop,7,11-25,False,1,8,8,28,16.0,0.0,2.2314999074019015,-0.3333333333333333,False,2026-03-23,17.0,11-25,11-25,0,0
2026-03-22,17,Pavazha Malli,Sai Abhyankkar,sai abhyankkar || pavazha malli,South Indian Film,7,11-25,False,1,8,8,9,15.0,2.0,3.1036515689143473,1.0,False,2026-03-23,19.0,11-25,11-25,0,0
2026-03-22,18,Jaan Se Guzarte Hain,Shashwat Sachdev,shashwat sachdev || jaan se guzarte hain,Hindi Film,7,11-25,False,1,2,2,91,37.0,-19.0,0.0,-19.0,False,2026-03-23,10.0,Top10,Top10,1,0
2026-03-22,19,Bairi,Virat,virat || bairi,Punjabi-Haryanvi Pop,7,11-25,False,1,8,8,7,18.0,1.0,2.2314999074019015,2.0,False,2026-03-23,21.0,11-25,11-25,0,0
2026-03-22,20,Saiyaara,Tanishk Bagchi,tanishk bagchi || saiyaara,Hindi Film,7,11-25,False,1,8,8,7,20.0,0.0,2.0603150145508513,-0.3333333333333333,False,2026-03-23,22.0,11-25,11-25,0,0
2026-03-22,21,Boyfriend,Karan Aujla,karan aujla || boyfriend,Punjabi-Haryanvi Pop,7,11-25,False,1,8,8,7,17.0,4.0,2.8713930346059686,0.6666666666666666,False,2026-03-23,18.0,11-25,11-25,0,0
2026-03-22,22,Ishq,Faheem Abdullah,faheem abdullah || ishq,Hindi Indie,7,11-25,False,1,8,8,28,19.0,3.0,3.136356914300021,2.3333333333333335,False,2026-03-23,20.0,11-25,11-25,0,0
2026-03-22,23,Raanjhan,Sachet-Parampara,sachet-parampara || raanjhan,Hindi Film,7,11-25,False,1,8,8,7,24.0,-1.0,2.1285234893930487,0.0,False,2026-03-23,26.0,26-50,26-50,0,0
2026-03-22,24,Mann Mera,Gajendra Verma,gajendra verma || mann mera,Hindi Indie,7,11-25,False,1,8,8,7,23.0,1.0,1.1952286093343936,1.3333333333333333,False,2026-03-23,24.0,11-25,11-25,0,0
2026-03-22,25,Ishqa Ve,Zeeshan Ali,zeeshan ali || ishqa ve,Hindi Indie,7,11-25,False,1,8,8,7,21.0,4.0,2.099562636671296,1.0,False,2026-03-23,23.0,11-25,11-25,0,0
2026-03-22,26,SWIM,BTS,bts || swim,International Pop/K-Pop,7,26-50,False,1,3,3,12,22.0,4.0,4.0,8.0,False,2026-03-23,25.0,11-25,11-25,0,0
2026-03-22,27,Tere Liye,Atif Aslam,atif aslam || tere liye,Hindi Film,7,26-50,False,1,8,8,7,26.0,1.0,2.1665358411575864,0.3333333333333333,False,2026-03-23,30.0,26-50,26-50,0,0
2026-03-22,28,Deewaana Deewaana,A.R. Rahman,a.r. rahman || deewaana deewaana,Hindi Film,7,26-50,False,1,8,8,7,25.0,3.0,1.178030178747903,1.3333333333333333,False,2026-03-23,29.0,26-50,26-50,0,0
2026-03-22,29,Tum Ho Toh,Vishal Mishra,vishal mishra || tum ho toh,Hindi Film,7,26-50,False,1,8,8,7,38.0,-9.0,4.793703353017863,-1.6666666666666667,False,2026-03-23,28.0,26-50,26-50,0,0
2026-03-22,30,Ishq Jalakar - Karvaan,Shashwat Sachdev,shashwat sachdev || ishq jalakar - karvaan,Hindi Film,7,26-50,False,1,8,8,76,30.0,0.0,2.695423180587601,-3.6666666666666665,False,2026-03-23,33.0,26-50,26-50,0,0
2026-03-22,31,Aaya Sher,Anirudh Ravichander,anirudh ravichander || aaya sher,South Indian Film,7,26-50,False,1,8,8,7,36.0,-5.0,2.498979383505129,0.3333333333333333,False,2026-03-23,32.0,26-50,26-50,0,0
2026-03-22,32,Naal Nachna,Shashwat Sachdev,shashwat sachdev || naal nachna,Hindi Film,7,26-50,False,1,8,8,160,29.0,3.0,3.2450904833144416,-0.3333333333333333,False,2026-03-23,27.0,26-50,26-50,0,0
2026-03-22,33,Lutt Le Gaya,Shashwat Sachdev,shashwat sachdev || lutt le gaya,Hindi Film,7,26-50,False,1,8,8,127,27.0,6.0,3.8332593899996397,-1.3333333333333333,False,2026-03-23,31.0,26-50,26-50,0,0
2026-03-22,34,Jo Tum Mere Ho,Anuv Jain,anuv jain || jo tum mere ho,Hindi Indie,7,26-50,False,1,8,8,28,34.0,0.0,3.579989738897619,2.3333333333333335,False,2026-03-23,37.0,26-50,26-50,0,0
2026-03-22,35,Agar Tum Saath Ho,Alka Yagnik,alka yagnik || agar tum saath ho,Hindi Film,7,26-50,False,1,8,8,7,31.0,4.0,2.138089935299395,2.3333333333333335,False,2026-03-23,34.0,26-50,26-50,0,0
2026-03-22,36,Haseen,Talwiinder,talwiinder || haseen,Punjabi-Haryanvi Pop,7,26-50,False,1,8,8,7,35.0,1.0,2.6186146828319083,1.6666666666666667,False,2026-03-23,36.0,26-50,26-50,0,0
2026-03-22,37,Tere Bina,A.R. Rahman,a.r. rahman || tere bina,Hindi Film,7,26-50,False,1,8,8,28,32.0,5.0,2.799416848895061,2.6666666666666665,False,2026-03-23,35.0,26-50,26-50,0,0
2026-03-22,38,Darkhaast,Mithoon,mithoon || darkhaast,Hindi Film,7,26-50,False,1,8,8,7,39.0,-1.0,4.776643856371568,4.333333333333333,False,2026-03-23,38.0,26-50,26-50,0,0
2026-03-22,39,Mutta Kalakki,G. V. Prakash,g. v. prakash || mutta kalakki,South Indian Film,7,26-50,False,1,4,4,3,33.0,6.0,7.874007874011811,-1.0,False,2026-03-23,42.0,26-50,26-50,0,0
2026-03-22,40,Ye Tune Kya Kiya,Pritam,pritam || ye tune kya kiya,Hindi Film,7,26-50,False,1,8,8,7,45.0,-5.0,2.813959371941744,0.3333333333333333,False,2026-03-23,40.0,26-50,26-50,0,0
2026-03-22,41,Barbaad,The Rish,the rish || barbaad,Hindi Indie,7,26-50,False,1,8,8,7,43.0,-2.0,4.015276949301485,2.0,False,2026-03-23,41.0,26-50,26-50,0,0
2026-03-22,42,KALYANI,ARJN,arjn || kalyani,Hindi Indie,7,26-50,False,1,8,8,7,40.0,2.0,3.6421567954234173,2.0,False,2026-03-23,,,Exit,0,1
2026-03-22,43,Not Guilty,Dhanda Nyoliwala,dhanda nyoliwala || not guilty,Punjabi-Haryanvi Pop,7,26-50,False,1,8,8,7,44.0,-1.0,5.233331166861201,3.6666666666666665,False,2026-03-23,43.0,26-50,26-50,0,0
2026-03-22,44,Body to Body,BTS,bts || body to body,International Pop/K-Pop,7,26-50,False,1,3,3,4,41.0,3.0,14.5,17.5,False,2026-03-23,49.0,26-50,26-50,0,0
2026-03-22,45,Thodi Si Daaru,AP Dhillon,ap dhillon || thodi si daaru,Punjabi-Haryanvi Pop,7,26-50,True,2,1,5,4,,,0.0,1.0,True,2026-03-23,,,Exit,0,1
2026-03-22,46,Teri Deewani,Kailash Kher,kailash kher || teri deewani,Hindi Film,7,26-50,False,2,2,7,6,50.0,-4.0,0.0,1.0,False,2026-03-23,47.0,26-50,26-50,0,0
2026-03-22,47,Run Down The City - Monica,Shashwat Sachdev,shashwat sachdev || run down the city - monica,Hindi Film,7,26-50,True,1,1,1,186,,,0.0,0.0,True,2026-03-23,44.0,26-50,26-50,0,0
2026-03-22,48,Ehsaas,Faheem Abdullah,faheem abdullah || ehsaas,Hindi Indie,7,26-50,False,1,8,8,7,49.0,-1.0,3.5799897388976194,2.6666666666666665,False,2026-03-23,45.0,26-50,26-50,0,0
2026-03-22,49,Jogi,thiarajxtt,thiarajxtt || jogi,Punjabi-Haryanvi Pop,7,26-50,False,1,5,5,4,42.0,7.0,4.437059837324712,3.6666666666666665,False,2026-03-23,,,Exit,0,1
2026-03-22,50,Dhun,Mithoon,mithoon || dhun,Hindi Film,7,26-50,True,3,1,5,25,,,0.0,-0.5,True,2026-03-23,,,Exit,0,1
