Date,Rank,Song,Artist,Genre,Date_Index,State,New_Spell,Spell_Number,Days_On_Chart,Total_Appearances,Artist_Past_Appearances,Prev_Rank,Delta_R,Volatility_So_Far,Rank_Velocity,Is_New_Entry,Next_Date,Next_Rank,Observed_Next_State,Next_State,Top10_Tomorrow,Exit_Tomorrow
2026-04-17,14,Apna Bana Le,Sachin-Jigar,Hindi Film,38,11-25,False,1,39,39,38,10.0,4.0,1.6461572813719383,0.3333333333333333,False,2026-04-18,13.0,11-25,11-25,0,0
2026-04-17,15,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,38,11-25,False,1,39,39,38,16.0,-1.0,2.090076805438398,1.0,False,2026-04-18,16.0,11-25,11-25,0,0
2026-04-17,16,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,38,11-25,False,1,31,31,81,13.0,3.0,2.9221377258590824,0.3333333333333333,False,2026-04-18,15.0,11-25,11-25,0,0
2026-04-17,17,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,38,11-25,False,1,28,28,213,17.0,0.0,4.096905721192543,0.3333333333333333,False,2026-04-18,19.0,11-25,11-25,0,0
2026-04-17,18,Ishq,Faheem Abdullah,Hindi Indie,38,11-25,False,1,39,39,87,19.0,-1.0,2.129466139383569,-0.3333333333333333,False,2026-04-18,20.0,11-25,11-25,0,0
2026-04-17,19,Mann Mera,Gajendra Verma,Hindi Indie,38,11-25,False,1,39,39,38,18.0,1.0,1.7694311025278147,0.6666666666666666,False,2026-04-18,18.0,11-25,11-25,0,0
2026-04-17,20,Shararat,Shashwat Sachdev,Hindi Film,38,11-25,False,1,39,39,485,20.0,0.0,1.6408902387494626,0.6666666666666666,False,2026-04-18,17.0,11-25,11-25,0,0
2026-04-17,21,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,38,11-25,False,1,39,39,88,23.0,-2.0,2.1008176748702136,0.3333333333333333,False,2026-04-18,24.0,11-25,11-25,0,0
2026-04-17,22,Saiyaara,Tanishk Bagchi,Hindi Film,38,11-25,False,1,39,39,38,26.0,-4.0,1.7242365527243333,0.0,False,2026-04-18,23.0,11-25,11-25,0,0
2026-04-17,23,Tum Ho Toh,Vishal Mishra,Hindi Film,38,11-25,False,1,39,39,38,22.0,1.0,3.530731720478697,-1.0,False,2026-04-18,21.0,11-25,11-25,0,0
2026-04-17,24,Ishqa Ve,Zeeshan Ali,Hindi Indie,38,11-25,False,1,39,39,38,24.0,0.0,3.2780855503397492,1.0,False,2026-04-18,22.0,11-25,11-25,0,0
2026-04-17,25,Deewaana Deewaana,A.R. Rahman,Hindi Film,38,11-25,False,1,39,39,38,25.0,0.0,2.247189688443073,0.0,False,2026-04-18,30.0,26-50,26-50,0,0
2026-04-17,26,Raanjhan,Sachet-Parampara,Hindi Film,38,26-50,False,1,39,39,40,28.0,-2.0,2.3779049882121,-1.0,False,2026-04-18,25.0,11-25,11-25,0,0
2026-04-17,27,Darkhaast,Mithoon,Hindi Film,38,26-50,False,1,39,39,38,21.0,6.0,4.8854609334080195,-1.3333333333333333,False,2026-04-18,27.0,26-50,26-50,0,0
2026-04-17,28,Tere Liye,Atif Aslam,Hindi Film,38,26-50,False,1,39,39,38,29.0,-1.0,3.090957233689689,0.3333333333333333,False,2026-04-18,26.0,26-50,26-50,0,0
2026-04-17,29,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,38,26-50,False,1,39,39,39,30.0,-1.0,1.869903044577949,0.3333333333333333,False,2026-04-18,28.0,26-50,26-50,0,0
2026-04-17,30,Naal Nachna,Shashwat Sachdev,Hindi Film,38,26-50,False,1,39,39,368,31.0,-1.0,2.9418416226853523,2.0,False,2026-04-18,31.0,26-50,26-50,0,0
2026-04-17,31,Tere Bina,A.R. Rahman,Hindi Film,38,26-50,False,1,39,39,88,34.0,-3.0,3.899090738525794,-1.0,False,2026-04-18,33.0,26-50,26-50,0,0
2026-04-17,32,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,38,26-50,False,1,39,39,38,36.0,-4.0,1.9624240197370693,-1.0,False,2026-04-18,32.0,26-50,26-50,0,0
2026-04-17,33,Phir Se,Shashwat Sachdev,Hindi Film,38,26-50,False,1,25,25,404,33.0,0.0,4.890466917040404,1.0,False,2026-04-18,36.0,26-50,26-50,0,0
2026-04-17,34,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,38,26-50,False,1,39,39,88,35.0,-1.0,3.0449085608675217,0.3333333333333333,False,2026-04-18,34.0,26-50,26-50,0,0
2026-04-17,35,Ehsaas,Faheem Abdullah,Hindi Indie,38,26-50,False,2,10,38,37,32.0,3.0,2.282515398241571,1.0,False,2026-04-18,35.0,26-50,26-50,0,0
2026-04-17,36,Bairi,Virat,Punjabi-Haryanvi Pop,38,26-50,False,1,39,39,38,27.0,9.0,2.6924538026165603,4.333333333333333,False,2026-04-18,29.0,26-50,26-50,0,0
2026-04-17,37,Ye Tune Kya Kiya,Pritam,Hindi Film,38,26-50,False,1,39,39,40,40.0,-3.0,2.521376750948102,-0.3333333333333333,False,2026-04-18,37.0,26-50,26-50,0,0
2026-04-17,38,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,38,26-50,False,1,39,39,302,38.0,0.0,2.517115924262783,-0.6666666666666666,False,2026-04-18,40.0,26-50,26-50,0,0
2026-04-17,39,Barbaad,The Rish,Hindi Indie,38,26-50,False,1,39,39,38,37.0,2.0,2.706435338922272,-1.0,False,2026-04-18,41.0,26-50,26-50,0,0
2026-04-17,40,Haseen,Talwiinder,Punjabi-Haryanvi Pop,38,26-50,False,1,39,39,38,41.0,-1.0,2.372073207542098,0.3333333333333333,False,2026-04-18,39.0,26-50,26-50,0,0
2026-04-17,41,Run Down The City - Monica,Shashwat Sachdev,Hindi Film,38,26-50,False,1,27,27,442,39.0,2.0,3.1170460906699704,1.3333333333333333,False,2026-04-18,38.0,26-50,26-50,0,0
2026-04-17,42,Mast Magan,Arijit Singh,Hindi Film,38,26-50,True,8,1,29,42,,,0.0,2.0,True,2026-04-18,42.0,26-50,26-50,0,0
2026-04-17,43,Teri Deewani,Kailash Kher,Hindi Film,38,26-50,False,3,24,37,36,42.0,1.0,2.4355588824627685,2.3333333333333335,False,2026-04-18,46.0,26-50,26-50,0,0
2026-04-17,44,Jhol - Acoustic,Maanu,Hindi Indie,38,26-50,False,5,3,14,13,43.0,1.0,3.5,-2.5,False,2026-04-18,50.0,26-50,26-50,0,0
2026-04-17,45,Mutta Kalakki,G. V. Prakash,South Indian Film,38,26-50,False,4,2,26,25,50.0,-5.0,0.0,-1.5,False,2026-04-18,43.0,26-50,26-50,0,0
2026-04-17,46,Zaalima,Arijit Singh,Hindi Film,38,26-50,False,6,2,22,126,44.0,2.0,0.0,3.5,False,2026-04-18,44.0,26-50,26-50,0,0
2026-04-17,47,Aaya Sher,Anirudh Ravichander,South Indian Film,38,26-50,True,3,1,33,32,,,0.0,-1.0,True,2026-04-18,49.0,26-50,26-50,0,0
2026-04-17,48,Dhun,Mithoon,Hindi Film,38,26-50,False,7,3,17,66,46.0,2.0,3.0,-1.0,False,2026-04-18,47.0,26-50,26-50,0,0
2026-04-17,49,Mann Mera - Original Version,Gajendra Verma,Hindi Indie,38,26-50,False,5,17,25,74,49.0,0.0,2.9553976043842223,1.6666666666666667,False,2026-04-18,,,Exit,0,1
2026-04-17,50,High On You,Jind Universe,Punjabi-Haryanvi Pop,38,26-50,False,3,4,14,13,45.0,5.0,2.357022603955158,1.6666666666666667,False,2026-04-18,45.0,26-50,26-50,0,0
2026-04-18,1,Bairan,Banjaare,Hindi Indie,39,Top10,False,1,40,40,39,1.0,0.0,0.0,0.0,False,2026-04-19,1.0,Top10,Top10,1,0
2026-04-18,2,Gehra Hua,Shashwat Sachdev,Hindi Film,39,Top10,False,1,40,40,132,2.0,0.0,0.5767806091898457,0.0,False,2026-04-19,2.0,Top10,Top10,1,0
2026-04-18,3,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,39,Top10,False,2,27,39,39,5.0,-2.0,0.8978936561483656,0.0,False,2026-04-19,3.0,Top10,Top10,1,0
2026-04-18,4,Jaiye Sajana,Shashwat Sachdev,Hindi Film,39,Top10,False,1,29,29,253,3.0,1.0,3.2592098704428096,0.0,False,2026-04-19,4.0,Top10,Top10,1,0
2026-04-18,5,Khat,Navjot Ahuja,Hindi Indie,39,Top10,False,1,40,40,39,4.0,1.0,0.5523245956035387,0.0,False,2026-04-19,5.0,Top10,Top10,1,0
2026-04-18,6,Majboor,Sheheryar Rehan,,39,Top10,False,1,5,5,4,9.0,-3.0,7.562241731127087,-4.666666666666667,False,2026-04-19,6.0,Top10,Top10,1,0
2026-04-18,7,Sahiba,Aditya Rikhari,Hindi Indie,39,Top10,False,1,40,40,39,7.0,0.0,1.2707191480373197,-0.3333333333333333,False,2026-04-19,9.0,Top10,Top10,1,0
2026-04-18,8,Sitaare,Arijit Singh,Hindi Film,39,Top10,False,1,40,40,93,6.0,2.0,1.4743032319451335,0.6666666666666666,False,2026-04-19,8.0,Top10,Top10,1,0
2026-04-18,9,Dooron Dooron,Paresh Pahuja,Hindi Indie,39,Top10,False,1,40,40,39,8.0,1.0,0.882289770978731,0.6666666666666666,False,2026-04-19,10.0,Top10,Top10,1,0
2026-04-18,10,Finding Her,Kushagra,Hindi Indie,39,Top10,False,1,40,40,39,10.0,0.0,1.367895248035809,0.3333333333333333,False,2026-04-19,7.0,Top10,Top10,1,0
2026-04-18,11,Samjhawan,Jawad Ahmad,Hindi Film,39,11-25,False,1,40,40,39,11.0,0.0,1.7027648939368198,0.0,False,2026-04-19,12.0,11-25,11-25,0,0
2026-04-18,12,Pavazha Malli,Sai Abhyankkar,South Indian Film,39,11-25,False,1,40,40,45,12.0,0.0,2.1348367483588353,-0.3333333333333333,False,2026-04-19,11.0,11-25,11-25,0,0
2026-04-18,13,Apna Bana Le,Sachin-Jigar,Hindi Film,39,11-25,False,1,40,40,39,14.0,-1.0,1.632993161855452,1.0,False,2026-04-19,14.0,11-25,11-25,0,0
2026-04-18,14,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,39,11-25,False,1,40,40,39,13.0,1.0,1.1883723308980993,0.6666666666666666,False,2026-04-19,13.0,11-25,11-25,0,0
2026-04-18,15,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,39,11-25,False,1,32,32,82,16.0,-1.0,2.878388380155382,0.3333333333333333,False,2026-04-19,15.0,11-25,11-25,0,0
2026-04-18,16,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,39,11-25,False,1,40,40,39,15.0,1.0,2.069152923264822,0.3333333333333333,False,2026-04-19,16.0,11-25,11-25,0,0
2026-04-18,17,Shararat,Shashwat Sachdev,Hindi Film,39,11-25,False,1,40,40,486,20.0,-3.0,1.6973506834292684,-0.6666666666666666,False,2026-04-19,17.0,11-25,11-25,0,0
2026-04-18,18,Mann Mera,Gajendra Verma,Hindi Indie,39,11-25,False,1,40,40,39,19.0,-1.0,1.7541160386140584,0.6666666666666666,False,2026-04-19,18.0,11-25,11-25,0,0
2026-04-18,19,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,39,11-25,False,1,29,29,214,17.0,2.0,4.055105122067788,0.6666666666666666,False,2026-04-19,20.0,11-25,11-25,0,0
2026-04-18,20,Ishq,Faheem Abdullah,Hindi Indie,39,11-25,False,1,40,40,88,18.0,2.0,2.120932894862587,0.6666666666666666,False,2026-04-19,19.0,11-25,11-25,0,0
2026-04-18,21,Tum Ho Toh,Vishal Mishra,Hindi Film,39,11-25,False,1,40,40,39,23.0,-2.0,3.4969696658938094,-0.6666666666666666,False,2026-04-19,21.0,11-25,11-25,0,0
2026-04-18,22,Ishqa Ve,Zeeshan Ali,Hindi Indie,39,11-25,False,1,40,40,39,24.0,-2.0,3.253279334760585,-1.0,False,2026-04-19,29.0,26-50,26-50,0,0
2026-04-18,23,Saiyaara,Tanishk Bagchi,Hindi Film,39,11-25,False,1,40,40,39,22.0,1.0,1.7089315592770908,0.6666666666666666,False,2026-04-19,22.0,11-25,11-25,0,0
2026-04-18,24,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,39,11-25,False,1,40,40,89,21.0,3.0,2.120932894862586,0.6666666666666666,False,2026-04-19,23.0,11-25,11-25,0,0
2026-04-18,25,Raanjhan,Sachet-Parampara,Hindi Film,39,11-25,False,1,40,40,41,26.0,-1.0,2.3553483838287,-0.3333333333333333,False,2026-04-19,24.0,11-25,11-25,0,0
2026-04-18,26,Tere Liye,Atif Aslam,Hindi Film,39,26-50,False,1,40,40,39,28.0,-2.0,3.070077855814516,-1.6666666666666667,False,2026-04-19,28.0,26-50,26-50,0,0
2026-04-18,27,Darkhaast,Mithoon,Hindi Film,39,26-50,False,1,40,40,39,27.0,0.0,4.822421880571456,1.0,False,2026-04-19,26.0,26-50,26-50,0,0
2026-04-18,28,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,39,26-50,False,1,40,40,40,29.0,-1.0,1.8560985713696265,-1.3333333333333333,False,2026-04-19,27.0,26-50,26-50,0,0
2026-04-18,29,Bairi,Virat,Punjabi-Haryanvi Pop,39,26-50,False,1,40,40,39,36.0,-7.0,2.911809141862234,-0.3333333333333333,False,2026-04-19,32.0,26-50,26-50,0,0
2026-04-18,30,Deewaana Deewaana,A.R. Rahman,Hindi Film,39,26-50,False,1,40,40,39,25.0,5.0,2.351996368301257,0.3333333333333333,False,2026-04-19,25.0,11-25,11-25,0,0
2026-04-18,31,Naal Nachna,Shashwat Sachdev,Hindi Film,39,26-50,False,1,40,40,369,30.0,1.0,2.910454076648761,1.3333333333333333,False,2026-04-19,31.0,26-50,26-50,0,0
2026-04-18,32,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,39,26-50,False,1,40,40,39,32.0,0.0,1.9372130017973437,-1.0,False,2026-04-19,35.0,26-50,26-50,0,0
2026-04-18,33,Tere Bina,A.R. Rahman,Hindi Film,39,26-50,False,1,40,40,89,31.0,2.0,3.859464148149083,-1.0,False,2026-04-19,34.0,26-50,26-50,0,0
2026-04-18,34,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,39,26-50,False,1,40,40,89,34.0,0.0,3.0058019722503273,0.0,False,2026-04-19,33.0,26-50,26-50,0,0
2026-04-18,35,Ehsaas,Faheem Abdullah,Hindi Indie,39,26-50,False,2,11,39,38,35.0,0.0,2.181742422927143,0.6666666666666666,False,2026-04-19,30.0,26-50,26-50,0,0
2026-04-18,36,Phir Se,Shashwat Sachdev,Hindi Film,39,26-50,False,1,26,26,405,33.0,3.0,4.8404958423698705,2.6666666666666665,False,2026-04-19,36.0,26-50,26-50,0,0
2026-04-18,37,Ye Tune Kya Kiya,Pritam,Hindi Film,39,26-50,False,1,40,40,41,37.0,0.0,2.48889710715277,-1.0,False,2026-04-19,38.0,26-50,26-50,0,0
2026-04-18,38,Run Down The City - Monica,Shashwat Sachdev,Hindi Film,39,26-50,False,1,28,28,443,41.0,-3.0,3.103164454170876,0.3333333333333333,False,2026-04-19,44.0,26-50,26-50,0,0
2026-04-18,39,Haseen,Talwiinder,Punjabi-Haryanvi Pop,39,26-50,False,1,40,40,39,40.0,-1.0,2.3503185678012284,-1.3333333333333333,False,2026-04-19,37.0,26-50,26-50,0,0
2026-04-18,40,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,39,26-50,False,1,40,40,303,38.0,2.0,2.506270899135877,0.6666666666666666,False,2026-04-19,40.0,26-50,26-50,0,0
2026-04-18,41,Barbaad,The Rish,Hindi Indie,39,26-50,False,1,40,40,39,39.0,2.0,2.6877861910520324,-0.3333333333333333,False,2026-04-19,39.0,26-50,26-50,0,0
2026-04-18,42,Mast Magan,Arijit Singh,Hindi Film,39,26-50,False,8,2,30,43,42.0,0.0,0.0,0.0,False,2026-04-19,47.0,26-50,26-50,0,0
2026-04-18,43,Mutta Kalakki,G. V. Prakash,South Indian Film,39,26-50,False,4,3,27,26,45.0,-2.0,1.5,-3.5,False,2026-04-19,41.0,26-50,26-50,0,0
2026-04-18,44,Zaalima,Arijit Singh,Hindi Film,39,26-50,False,6,3,23,127,46.0,-2.0,2.0,0.0,False,2026-04-19,42.0,26-50,26-50,0,0
2026-04-18,45,High On You,Jind Universe,Punjabi-Haryanvi Pop,39,26-50,False,3,5,15,14,50.0,-5.0,3.5355339059327378,0.0,False,2026-04-19,49.0,26-50,26-50,0,0
2026-04-18,46,Teri Deewani,Kailash Kher,Hindi Film,39,26-50,False,3,25,38,37,43.0,3.0,2.4717149916606487,2.3333333333333335,False,2026-04-19,43.0,26-50,26-50,0,0
2026-04-18,47,Dhun,Mithoon,Hindi Film,39,26-50,False,7,4,18,67,48.0,-1.0,2.449489742783178,-1.0,False,2026-04-19,48.0,26-50,26-50,0,0
2026-04-18,48,Thodi Si Daaru,AP Dhillon,Punjabi-Haryanvi Pop,39,26-50,True,7,1,21,20,,,0.0,-1.0,True,2026-04-19,,,Exit,0,1
2026-04-18,49,Aaya Sher,Anirudh Ravichander,South Indian Film,39,26-50,False,3,2,34,33,47.0,2.0,0.0,2.0,False,2026-04-19,45.0,26-50,26-50,0,0
2026-04-18,50,Jhol - Acoustic,Maanu,Hindi Indie,39,26-50,False,5,4,15,14,44.0,6.0,4.9216076867444665,0.3333333333333333,False,2026-04-19,46.0,26-50,26-50,0,0
2026-04-19,1,Bairan,Banjaare,Hindi Indie,40,Top10,False,1,41,41,40,1.0,0.0,0.0,0.0,False,2026-04-20,1.0,Top10,Top10,1,0
2026-04-19,2,Gehra Hua,Shashwat Sachdev,Hindi Film,40,Top10,False,1,41,41,133,2.0,0.0,0.5695392874947258,-0.3333333333333333,False,2026-04-20,2.0,Top10,Top10,1,0
2026-04-19,3,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,40,Top10,False,2,28,40,40,3.0,0.0,0.8811390558052088,0.3333333333333333,False,2026-04-20,3.0,Top10,Top10,1,0
2026-04-19,4,Jaiye Sajana,Shashwat Sachdev,Hindi Film,40,Top10,False,1,30,30,254,4.0,0.0,3.2063403299609177,0.0,False,2026-04-20,5.0,Top10,Top10,1,0
2026-04-19,5,Khat,Navjot Ahuja,Hindi Indie,40,Top10,False,1,41,41,40,5.0,0.0,0.5454356057317857,0.0,False,2026-04-20,4.0,Top10,Top10,1,0
2026-04-19,6,Majboor,Sheheryar Rehan,,40,Top10,False,1,6,6,5,6.0,0.0,7.615773105863909,-1.6666666666666667,False,2026-04-20,6.0,Top10,Top10,1,0
2026-04-19,7,Finding Her,Kushagra,Hindi Indie,40,Top10,False,1,41,41,40,10.0,-3.0,1.4309088021254186,-0.6666666666666666,False,2026-04-20,8.0,Top10,Top10,1,0
2026-04-19,8,Sitaare,Arijit Singh,Hindi Film,40,Top10,False,1,41,41,94,8.0,0.0,1.4558073361540669,0.0,False,2026-04-20,7.0,Top10,Top10,1,0
2026-04-19,9,Sahiba,Aditya Rikhari,Hindi Indie,40,Top10,False,1,41,41,40,7.0,2.0,1.292042955942255,0.6666666666666666,False,2026-04-20,10.0,Top10,Top10,1,0
2026-04-19,10,Dooron Dooron,Paresh Pahuja,Hindi Indie,40,Top10,False,1,41,41,40,9.0,1.0,0.88175960442742,1.3333333333333333,False,2026-04-20,11.0,11-25,11-25,0,0
2026-04-19,11,Pavazha Malli,Sai Abhyankkar,South Indian Film,40,11-25,False,1,41,41,46,12.0,-1.0,2.1095023109728985,-1.0,False,2026-04-20,9.0,Top10,Top10,1,0
2026-04-19,12,Samjhawan,Jawad Ahmad,Hindi Film,40,11-25,False,1,41,41,40,11.0,1.0,1.6865274975522933,-1.0,False,2026-04-20,13.0,11-25,11-25,0,0
2026-04-19,13,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,40,11-25,False,1,41,41,40,14.0,-1.0,1.1871710070583765,0.3333333333333333,False,2026-04-20,12.0,11-25,11-25,0,0
2026-04-19,14,Apna Bana Le,Sachin-Jigar,Hindi Film,40,11-25,False,1,41,41,40,13.0,1.0,1.6199922839322414,1.3333333333333333,False,2026-04-20,14.0,11-25,11-25,0,0
2026-04-19,15,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,40,11-25,False,1,33,33,83,15.0,0.0,2.833256739160784,0.6666666666666666,False,2026-04-20,18.0,11-25,11-25,0,0
2026-04-19,16,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,40,11-25,False,1,41,41,40,16.0,0.0,2.043128728200942,0.0,False,2026-04-20,15.0,11-25,11-25,0,0
2026-04-19,17,Shararat,Shashwat Sachdev,Hindi Film,40,11-25,False,1,41,41,487,17.0,0.0,1.6761190291861734,-1.0,False,2026-04-20,19.0,11-25,11-25,0,0
2026-04-19,18,Mann Mera,Gajendra Verma,Hindi Indie,40,11-25,False,1,41,41,40,18.0,0.0,1.7320508075688772,0.0,False,2026-04-20,16.0,11-25,11-25,0,0
2026-04-19,19,Ishq,Faheem Abdullah,Hindi Indie,40,11-25,False,1,41,41,89,20.0,-1.0,2.103419834460063,0.0,False,2026-04-20,17.0,11-25,11-25,0,0
2026-04-19,20,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,40,11-25,False,1,30,30,215,19.0,1.0,3.995836120516131,1.0,False,2026-04-20,21.0,11-25,11-25,0,0
2026-04-19,21,Tum Ho Toh,Vishal Mishra,Hindi Film,40,11-25,False,1,41,41,40,21.0,0.0,3.4531688345634075,-0.3333333333333333,False,2026-04-20,20.0,11-25,11-25,0,0
2026-04-19,22,Saiyaara,Tanishk Bagchi,Hindi Film,40,11-25,False,1,41,41,40,23.0,-1.0,1.6953981833185974,-1.3333333333333333,False,2026-04-20,23.0,11-25,11-25,0,0
2026-04-19,23,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,40,11-25,False,1,41,41,90,24.0,-1.0,2.1034198344600634,0.0,False,2026-04-20,26.0,26-50,26-50,0,0
2026-04-19,24,Raanjhan,Sachet-Parampara,Hindi Film,40,11-25,False,1,41,41,42,25.0,-1.0,2.3333184523334998,-1.3333333333333333,False,2026-04-20,22.0,11-25,11-25,0,0
2026-04-19,25,Deewaana Deewaana,A.R. Rahman,Hindi Film,40,11-25,False,1,41,41,40,30.0,-5.0,2.4591665254715873,0.0,False,2026-04-20,27.0,26-50,26-50,0,0
2026-04-19,26,Darkhaast,Mithoon,Hindi Film,40,26-50,False,1,41,41,40,27.0,-1.0,4.764189332929581,1.6666666666666667,False,2026-04-20,24.0,11-25,11-25,0,0
2026-04-19,27,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,40,26-50,False,1,41,41,41,28.0,-1.0,1.8423829677892705,-1.0,False,2026-04-20,30.0,26-50,26-50,0,0
2026-04-19,28,Tere Liye,Atif Aslam,Hindi Film,40,26-50,False,1,41,41,40,26.0,2.0,3.0458988821036064,-0.3333333333333333,False,2026-04-20,28.0,26-50,26-50,0,0
2026-04-19,29,Ishqa Ve,Zeeshan Ali,Hindi Indie,40,26-50,False,1,41,41,40,22.0,7.0,3.3893214660164652,1.6666666666666667,False,2026-04-20,25.0,11-25,11-25,0,0
2026-04-19,30,Ehsaas,Faheem Abdullah,Hindi Indie,40,26-50,False,2,12,40,39,35.0,-5.0,2.405228464604173,-0.6666666666666666,False,2026-04-20,33.0,26-50,26-50,0,0
2026-04-19,31,Naal Nachna,Shashwat Sachdev,Hindi Film,40,26-50,False,1,41,41,370,31.0,0.0,2.874021572639983,0.0,False,2026-04-20,32.0,26-50,26-50,0,0
2026-04-19,32,Bairi,Virat,Punjabi-Haryanvi Pop,40,26-50,False,1,41,41,40,29.0,3.0,2.90516780926679,1.6666666666666667,False,2026-04-20,36.0,26-50,26-50,0,0
2026-04-19,33,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,40,26-50,False,1,41,41,90,34.0,-1.0,2.973949394323985,-0.6666666666666666,False,2026-04-20,31.0,26-50,26-50,0,0
2026-04-19,34,Tere Bina,A.R. Rahman,Hindi Film,40,26-50,False,1,41,41,90,33.0,1.0,3.812807364659274,0.0,False,2026-04-20,29.0,26-50,26-50,0,0
2026-04-19,35,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,40,26-50,False,1,41,41,40,32.0,3.0,1.9646882704388502,-0.3333333333333333,False,2026-04-20,34.0,26-50,26-50,0,0
2026-04-19,36,Phir Se,Shashwat Sachdev,Hindi Film,40,26-50,False,1,27,27,406,36.0,0.0,4.747001545042834,1.0,False,2026-04-20,35.0,26-50,26-50,0,0
2026-04-19,37,Haseen,Talwiinder,Punjabi-Haryanvi Pop,40,26-50,False,1,41,41,40,39.0,-2.0,2.3473389188611002,-1.3333333333333333,False,2026-04-20,38.0,26-50,26-50,0,0
2026-04-19,38,Ye Tune Kya Kiya,Pritam,Hindi Film,40,26-50,False,1,41,41,42,37.0,1.0,2.461579777297498,-0.6666666666666666,False,2026-04-20,37.0,26-50,26-50,0,0
2026-04-19,39,Barbaad,The Rish,Hindi Indie,40,26-50,False,1,41,41,40,41.0,-2.0,2.6757008427699835,0.6666666666666666,False,2026-04-20,39.0,26-50,26-50,0,0
2026-04-19,40,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,40,26-50,False,1,41,41,304,40.0,0.0,2.4747474618635334,0.6666666666666666,False,2026-04-20,44.0,26-50,26-50,0,0
2026-04-19,41,Mutta Kalakki,G. V. Prakash,South Indian Film,40,26-50,False,4,4,28,27,43.0,-2.0,1.4142135623730951,-3.0,False,2026-04-20,40.0,26-50,26-50,0,0
2026-04-19,42,Zaalima,Arijit Singh,Hindi Film,40,26-50,False,6,4,24,128,44.0,-2.0,1.8856180831641267,-0.6666666666666666,False,2026-04-20,,,Exit,0,1
2026-04-19,43,Teri Deewani,Kailash Kher,Hindi Film,40,26-50,False,3,26,39,38,46.0,-3.0,2.486443242867209,0.3333333333333333,False,2026-04-20,42.0,26-50,26-50,0,0
2026-04-19,44,Run Down The City - Monica,Shashwat Sachdev,Hindi Film,40,26-50,False,1,29,29,444,38.0,6.0,3.26605141366983,1.6666666666666667,False,2026-04-20,41.0,26-50,26-50,0,0
2026-04-19,45,Aaya Sher,Anirudh Ravichander,South Indian Film,40,26-50,False,3,3,35,34,49.0,-4.0,3.0,-1.0,False,2026-04-20,46.0,26-50,26-50,0,0
2026-04-19,46,Jhol - Acoustic,Maanu,Hindi Indie,40,26-50,False,5,5,16,15,50.0,-4.0,4.656984002549289,1.0,False,2026-04-20,43.0,26-50,26-50,0,0
2026-04-19,47,Mast Magan,Arijit Singh,Hindi Film,40,26-50,False,8,3,31,44,42.0,5.0,2.5,2.5,False,2026-04-20,47.0,26-50,26-50,0,0
2026-04-19,48,Dhun,Mithoon,Hindi Film,40,26-50,False,7,5,19,68,47.0,1.0,2.29128784747792,0.6666666666666666,False,2026-04-20,48.0,26-50,26-50,0,0
2026-04-19,49,High On You,Jind Universe,Punjabi-Haryanvi Pop,40,26-50,False,3,6,16,15,45.0,4.0,3.54400902933387,1.3333333333333333,False,2026-04-20,45.0,26-50,26-50,0,0
2026-04-19,50,Mann Mera - Original Version,Gajendra Verma,Hindi Indie,40,26-50,True,6,1,26,75,,,0.0,1.5,True,2026-04-20,49.0,26-50,26-50,0,0
2026-04-20,1,Bairan,Banjaare,Hindi Indie,41,Top10,False,1,42,42,41,1.0,0.0,0.0,0.0,False,2026-04-21,1.0,Top10,Top10,1,0
2026-04-20,2,Gehra Hua,Shashwat Sachdev,Hindi Film,41,Top10,False,1,42,42,134,2.0,0.0,0.5625640290083315,0.0,False,2026-04-21,2.0,Top10,Top10,1,0
